기준 년코드,기준_분기_코드,상권_코드,상권_코드_명,행정동명,시군구명,총_생활인구_수,남성,여성,10대,20대,30대,40대,50대,60대_이상,00~06시,06~11시,11~14시,14~17시,17~21시,21~24시,월요일,화요일,수요일,목요일,금요일,토요일,일요일
2021,4,2110534,경기대학교,충현동,서대문구,636996,305524,331472,112284,88066,94406,102837,101936,137467,171386,138093,76227,73248,96822,81220,91521,93674,92714,92331,89401,86657,90699
2021,4,2110533,충정로역 7번,북아현동,서대문구,3471538,1727819,1743719,369436,523594,792306,778163,514527,493510,808051,805213,511064,503385,490541,353284,519694,555189,556630,553246,534050,382544,370186
2021,4,2110532,아현역 2번,북아현동,서대문구,968415,455038,513379,141900,127458,164470,172306,158680,203600,173481,205562,144925,147541,183011,113896,143045,147886,147173,146640,144441,121245,117985
2021,4,2110531,홍지문,부암동,종로구,7981,3470,4512,1308,1091,1003,1229,1193,2156,1730,1676,1054,1048,1437,1038,1127,1145,1146,1153,1129,1127,1155
2021,4,2110530,아현역 1번,북아현동,서대문구,204112,89840,114271,32939,30922,38204,33578,31413,37054,62261,44483,21813,20182,28580,26792,29412,29465,29613,29217,29544,28767,28096
2021,4,2110529,홍제3동주민센터,홍제3동,서대문구,1111873,514227,597646,160968,128349,128863,152640,188985,352069,278564,229222,137381,136089,187714,142902,158713,156633,156830,156536,157105,164705,161352
2021,4,2110528,서울여자간호대학교,홍제3동,서대문구,761197,361207,399990,135787,88897,92080,113499,124477,206457,186011,149866,88108,96267,136969,103976,108717,108926,109969,109664,110327,106936,106658
2021,4,2110527,홍제역 2번,홍제3동,서대문구,648635,290293,358343,98514,86153,92956,88255,106180,176578,168136,129373,75136,79549,112650,83791,91732,89412,89216,90057,89800,97808,100611
2021,4,2110526,봉원사,신촌동,서대문구,189696,73530,116166,24292,63690,29546,21432,21622,29112,39795,45921,30283,27946,27117,18635,27889,29164,29756,29167,27880,23131,22710
2021,4,2110525,홍은종합사회복지관,홍은1동,서대문구,235811,104974,130837,45530,26066,29194,34433,37791,62797,53326,45083,29299,31666,46467,29971,32820,32554,32654,32887,32917,35669,36310
2021,4,2110524,연희세브란스병원,신촌동,서대문구,148850,66511,82339,9394,43768,29644,21205,19977,24862,17345,36145,30436,30255,23206,11463,23119,25141,25380,25086,23387,14777,11958
2021,4,2110523,홍제성원아파트,홍제1동,서대문구,163333,74965,88370,26180,19580,20931,24904,28862,42877,57549,36067,15649,13457,19614,20999,23252,22466,22741,22545,21978,24538,25815
2021,4,2110522,홍제역 3번,홍제1동,서대문구,190465,86547,103918,21647,26664,25088,28636,32363,56066,48992,36380,19200,20486,33825,31581,27738,27751,28137,27699,27890,26333,24919
2021,4,2110521,홍제역 4번,홍제1동,서대문구,684364,299601,384764,91716,90972,81787,92727,116203,210961,160897,139889,87336,88234,121343,86665,98462,97939,97696,97780,99291,98659,94538
2021,4,2110520,경의중앙 신촌역,신촌동,서대문구,627448,258508,368940,55063,284949,104113,60711,57448,65162,120241,120159,89169,94239,130410,73229,86058,87056,88527,88741,90807,94209,92049
2021,4,2110519,서대문구보건소별관,홍제1동,서대문구,1275313,553644,721670,259699,167295,149893,188595,182476,327357,385316,272995,131939,126184,184890,173989,181642,180248,181238,179798,177287,183633,191468
2021,4,2110518,서대문구청,연희동,서대문구,106761,46772,59988,17134,15876,15613,18028,17973,22138,28707,23803,13137,12885,15734,12495,15446,15506,15318,15166,14904,14909,15512
2021,4,2110517,서대문소방서,연희동,서대문구,135484,59532,75951,22308,28061,18490,24104,19797,22724,29858,29617,18562,18171,23249,16025,19382,19513,19358,19439,18860,19207,19726
2021,4,2110516,정원여중,홍은2동,서대문구,405530,176785,228744,66895,49158,58586,62572,62801,105518,122910,86761,42173,39282,57676,56727,57751,57278,56440,56626,58288,58616,60532
2021,4,2110515,홍은중학교,홍은2동,서대문구,456424,203132,253291,72003,50307,58202,62087,75255,138570,133640,100984,48000,45826,66856,61117,65214,63313,62796,62881,63214,67350,71653
2021,4,2110514,서대문우체국,신촌동,서대문구,519640,250479,269161,47612,242518,88339,47349,40824,52997,129810,107375,62743,60149,92125,67440,72838,73882,73881,74161,75448,76134,73298
2021,4,2110513,연희파출소,연희동,서대문구,319053,144308,174746,48204,64297,58429,50484,43719,53919,47289,60884,54108,53159,67010,36601,47232,47918,47747,48205,47674,41330,38947
2021,4,2110512,연희지하차도,연희동,서대문구,397979,175323,222655,53789,55448,56660,66444,65032,100605,118937,83409,41356,41234,58877,54164,57211,57610,57099,56459,55854,55993,57750
2021,4,2110511,연희초등학교,연희동,서대문구,886169,444316,441855,70343,358894,151510,89428,85107,130886,241334,185174,102551,97637,140441,119031,127513,128418,128004,127586,126610,123687,124353
2021,4,2110510,홍연시장,연희동,서대문구,794212,357041,437172,106691,106741,116828,136929,125903,201120,247808,176529,83466,79120,108663,98628,112945,110860,110646,110392,108944,117831,122596
2021,4,2110509,연희대우아파트앞,신촌동,서대문구,1177406,526344,651062,125323,402575,243830,140875,111699,153103,321667,245069,131512,135981,187374,155803,166119,163224,163239,163749,165500,177231,178343
2021,4,2110508,서연중학교,연희동,서대문구,535218,238215,297004,49441,121882,110703,89542,68368,95281,133474,108838,67095,68449,90971,66391,74987,74832,75308,74794,75163,80074,80061
2021,4,2110507,명지대학교,홍은2동,서대문구,1408638,635443,773194,204107,313753,198510,209306,195783,287179,391662,280825,159563,159316,231131,186140,201921,199490,199203,199204,198794,204163,205863
2021,4,2110506,연희임광아파트,연희동,서대문구,287369,131663,155708,25053,70006,57813,47219,33759,53518,58902,59732,39271,40853,54344,34269,39768,40344,39761,40689,41417,43182,42209
2021,4,2110505,홍남교남측,연희동,서대문구,39662,18280,21382,4427,5432,7240,7044,6430,9091,7131,8420,5255,5887,8006,4964,5529,5439,5451,5483,5386,6057,6317
2021,4,2110504,명지전문대,홍은2동,서대문구,124519,61488,63032,28084,20610,15730,20017,15949,24133,32908,28070,15413,12448,19325,16354,17530,17634,17591,17907,17386,17854,18620
2021,4,2110503,명지대학교교회,남가좌2동,서대문구,1710455,798385,912070,288043,499898,213832,204632,225590,278461,464934,365286,206030,195724,261737,216745,247138,247998,245508,246355,240576,237319,245561
2021,4,2110502,남가좌파출소,남가좌2동,서대문구,1324765,605574,719192,157509,206935,211939,225409,202389,320586,364878,262812,145464,149324,221261,181026,189128,187169,187259,187151,188072,193259,192729
2021,4,2110501,연희어린이공원,연희동,서대문구,230265,106066,124200,20080,40354,50711,40588,31941,46589,40005,49207,32762,33675,46588,28031,32634,32266,32645,32703,32375,33848,33795
2021,4,2110500,남가좌동현대아파트,남가좌2동,서대문구,153759,68125,85634,38843,11635,23501,29002,20782,29994,27333,29333,22255,23118,33286,18434,21255,21359,21381,21327,21680,23357,23402
2021,4,2110499,연가초등학교,북가좌2동,서대문구,2258285,1020999,1237285,385307,422416,320465,312512,320215,497371,654683,489964,252315,234756,332901,293667,322779,319221,316099,315625,315277,326609,342675
2021,4,2110498,증산역 1번,북가좌2동,서대문구,1596137,736878,859258,152200,217645,262144,266096,251310,446743,434859,306907,169083,178008,277890,229391,225436,224137,224855,226191,227393,234416,233708
2021,4,2110497,가좌역 3번,남가좌1동,서대문구,117637,54095,63542,24673,14839,17391,20677,15669,24391,15597,22718,18580,21153,27289,12300,16403,16342,16350,16453,16662,18039,17388
2021,4,2110496,모래내우체국,북가좌2동,서대문구,1002136,444948,557189,167983,116648,142437,158258,149136,267675,230409,182500,119602,134679,202657,132287,141615,139278,139137,139105,140423,150975,151606
2021,4,2110495,북가좌2동주민센터,북가좌2동,서대문구,1287032,584773,702258,198378,151110,187370,213380,187538,349256,372259,258568,134487,134330,208451,178939,183858,181382,181263,179646,178714,187800,194370
2021,4,2110494,증산3교남측,북가좌1동,서대문구,144413,64079,80334,19823,16553,19273,25366,23215,40182,39638,31021,16318,16141,22844,18450,20400,20038,19995,19887,19608,21795,22689
2021,4,2110493,북가좌초등학교,북가좌1동,서대문구,423100,197170,225930,80545,48446,55105,71153,64530,103322,108243,80179,45032,44026,80084,65536,60343,59286,59711,59603,60605,61910,61642
2021,4,2110492,하나고등학교,진관동,은평구,4482,1962,2519,884,726,827,810,479,757,775,868,653,749,960,478,628,624,631,630,643,674,652
2021,4,2110491,불광중학교,불광2동,은평구,225755,101217,124538,41414,23030,26249,38149,36185,60728,68212,48318,23864,22065,32671,30623,32186,31790,31534,31723,32018,32341,34161
2021,4,2110490,녹번동근린공원,녹번동,은평구,724896,317265,407631,86714,102308,118342,109708,108517,199308,226358,153847,74176,71673,102387,96458,103292,101063,101484,101674,101354,105152,110877
2021,4,2110489,불광역 3번,녹번동,은평구,481873,219762,262113,36831,83049,83664,69155,84543,124633,129972,105385,53248,53439,74872,64959,68997,70846,69301,68874,68010,67505,68340
2021,4,2110488,우리은행응암동지점,응암1동,은평구,611086,272286,338800,102454,77328,97817,103900,96115,133472,158830,128833,68633,65944,106317,82532,86741,85640,86071,85580,86047,89404,91603
2021,4,2110487,불광역 8번,불광1동,은평구,42469,18417,24051,4007,6012,6063,6044,7258,13086,5855,7901,6772,7538,9636,4769,6000,6003,6116,6051,6133,6226,5940
2021,4,2110486,은평구청,녹번동,은평구,963615,436710,526904,166308,127960,155613,162029,150198,201506,209940,188533,122568,129034,187063,126476,140467,142012,142699,141497,142292,129626,125024
2021,4,2110485,연신내우체국,불광2동,은평구,672059,299380,372678,99311,82936,85803,104464,103244,196298,213601,143055,68947,64085,92389,89982,95664,95140,94281,93940,93039,97234,102760
2021,4,2110484,역촌역 3번,녹번동,은평구,1805840,774189,1031651,220469,238138,289774,245358,289672,522429,527445,375099,193270,188982,277688,243356,258074,254825,253693,253527,252487,262108,271128
2021,4,2110483,연천초등학교,불광2동,은평구,556328,257527,298802,79797,73259,76680,75557,85839,165196,182186,114027,53457,51028,77048,78582,80063,78461,78064,77931,77082,81348,83380
2021,4,2110482,연신초등학교,불광2동,은평구,375739,170504,205235,61882,45618,48814,54887,60926,103610,122043,80611,36976,32669,50189,53250,54571,54099,53214,53437,52988,52399,55031
2021,4,2110481,불광역 7번,대조동,은평구,2569979,1152997,1416981,307991,355762,454967,398538,409832,642887,732529,522573,282209,283998,402653,346017,367276,365326,364765,367125,370247,370483,364755
2021,4,2110480,연신내역 3번,불광2동,은평구,465218,209913,255305,56039,80878,72238,62999,67532,125532,120551,92541,53587,55533,80628,62377,66723,64952,65283,64824,65655,68608,69175
2021,4,2110479,연신내역 2번,불광2동,은평구,1156943,524378,632565,164103,136192,151084,157910,182928,364724,330054,236968,125778,124270,182653,157220,165233,162645,162363,161932,161474,169154,174144
2021,4,2110478,응암1동주민센터,응암1동,은평구,617621,272990,344629,115494,65308,98785,104045,88459,145533,184169,123352,64657,63201,94493,87748,90059,88770,89218,87026,86086,87291,89169
2021,4,2110477,은평세무서,녹번동,은평구,510453,221533,288919,76094,65236,77508,83016,78207,130392,123008,105339,66302,66678,89242,59883,72748,71740,71337,71431,71900,74809,76487
2021,4,2110476,역촌역 2번,대조동,은평구,175133,81379,93753,17830,19927,29842,27038,32878,47617,32471,32758,22143,24051,37771,25940,24949,25300,25148,24946,24709,25585,24495
2021,4,2110475,백련산해모로아파트,응암1동,은평구,708747,320061,388687,146064,67541,120244,125260,90921,158717,230456,150669,68481,62482,96669,99990,101902,100909,100034,100087,98961,102164,104692
2021,4,2110474,세명컴퓨터고등학교,불광2동,은평구,1321885,627746,694138,151991,216030,207112,180921,210319,355510,381004,268782,136752,135970,213896,185480,187297,184904,184535,183954,183979,195676,201539
2021,4,2110473,구산역 1번,대조동,은평구,2187695,942271,1245424,394241,287248,325499,337317,310843,532548,592998,446172,246713,244717,366814,290283,312042,309349,306138,305600,306723,321125,326719
2021,4,2110472,연신내역 4번,대조동,은평구,1265185,570330,694856,145988,237202,204266,176536,186178,315014,360860,254356,136794,137570,204774,170834,179361,175386,176255,176901,177472,188746,191065
2021,4,2110471,응암동우체국,응암3동,은평구,2055530,933880,1121649,348308,196958,369680,391351,270060,479175,719713,427188,181828,170844,264211,291749,293742,288760,287948,288870,288436,298841,308933
2021,4,2110470,신진과학기술고등학교,응암1동,은평구,901321,399393,501929,177967,101147,162558,169260,111114,179274,271302,184427,93666,92118,137331,122477,128569,127058,126197,126678,126023,132101,134696
2021,4,2110469,응암정보도서관,응암3동,은평구,1646492,751798,894695,253805,224388,230672,244171,255475,437982,429745,338935,197681,190848,273992,215294,234061,233677,230828,231764,232270,239136,244756
2021,4,2110468,응암역 3번,역촌동,은평구,3734655,1609193,2125462,558210,508120,613053,635218,578112,841943,1058696,741580,393577,405439,618881,516481,533601,524386,515859,518296,526322,558035,558156
2021,4,2110467,은평요양병원,갈현1동,은평구,831668,375436,456232,95694,131927,127549,122416,138731,215350,255665,166831,81987,81278,128220,117685,117209,115784,114386,114428,114665,124718,130477
2021,4,2110466,구산역 2번,역촌동,은평구,1129054,504972,624083,173422,142792,175111,171442,170153,296133,368811,235789,111913,105314,154676,152551,161096,159037,159007,158929,157920,164475,168592
2021,4,2110465,연신내역 7번,갈현1동,은평구,1434677,658555,776121,223071,242564,202435,209033,223544,334030,240904,256508,194092,221137,324468,197569,206097,208276,209182,208849,209974,202484,189816
2021,4,2110464,연신내역 5번,갈현2동,은평구,493592,229238,264354,91312,92693,71322,77890,71442,88935,133064,93615,52800,54492,89617,70006,69457,67907,70170,70159,71312,73084,71503
2021,4,2110463,응암3동주민센터,응암3동,은평구,532864,244154,288711,58263,65281,82254,92503,83221,151344,116472,105678,62226,66060,104288,78141,76509,76816,76645,76261,77036,76056,73542
2021,4,2110462,갈현건영아파트,갈현1동,은평구,1135754,517853,617901,113932,163575,152525,156986,196480,352258,363845,243801,110151,104050,158822,155085,161434,157332,156273,155282,156261,169293,179881
2021,4,2110461,새절역 2번,응암3동,은평구,261573,121825,139749,26969,33791,40044,43923,40994,75854,39208,52698,37470,40446,58492,33260,37338,37799,37910,37675,38775,37088,34988
2021,4,2110460,구산역 4번,갈현2동,은평구,2027785,887532,1140253,298093,292719,284668,342870,296701,512733,594221,409138,210448,216757,326160,271061,288957,284361,282591,283923,283785,298050,306119
2021,4,2110459,응암역 2번,역촌동,은평구,907656,404123,503534,172576,119307,128056,148044,123825,215846,204540,169630,110958,120480,179602,122446,129065,127882,128661,129625,129749,130440,132237
2021,4,2110458,선일여고,갈현2동,은평구,1464962,682228,782733,354015,190551,181116,212757,211721,314801,400324,338073,175469,165624,207744,177728,210774,210597,208010,208080,205119,206659,215725
2021,4,2110457,예일여고,구산동,은평구,785966,335568,450398,145864,97584,103848,122340,129550,186779,202242,161558,91837,91220,133277,105831,113707,113172,112794,113187,111912,111817,109375
2021,4,2110456,구산보건지소,구산동,은평구,1756593,722789,1033804,391292,221597,232999,273811,248353,388539,506445,383969,202483,185159,257955,220584,249885,246206,245822,244695,244094,254188,271704
2021,4,2110455,역촌노인복지관,역촌동,은평구,2328652,1045559,1283093,502201,277574,304656,368562,324429,551231,722153,486909,232664,219575,341757,325595,335384,328447,327477,328427,331184,333834,343901
2021,4,2110454,선정중학교,갈현2동,은평구,1244456,551902,692553,272124,144319,161694,208669,168964,288685,397673,268370,123039,110542,169235,175597,179895,178794,177301,177110,175699,173970,181687
2021,4,2110453,신사1동주민센터,신사1동,은평구,2081888,963428,1118460,305549,285649,324025,339954,314249,512463,635009,426330,201973,199203,317964,301407,298771,293825,293168,291331,294709,302899,307185
2021,4,2110452,새절역 3번,신사2동,은평구,1123610,518914,604697,147653,147227,159723,173359,174536,321113,291776,230417,128295,129861,194357,148905,160797,159117,158081,158555,159026,162905,165127
2021,4,2110451,증산역 4번,증산동,은평구,1677077,749546,927531,262235,224417,240795,244916,248161,456553,516649,347357,165459,158747,250848,238018,239042,234544,232731,232903,233081,247475,257301
2021,4,2110450,시립서북병원,구산동,은평구,2338533,1052559,1285973,490206,267258,319213,364599,339454,557803,690019,490470,242454,239675,354070,321844,336982,330978,330810,328471,327966,334608,348717
2021,4,2110449,증산역 3번,증산동,은평구,1274569,558784,715786,205179,159462,191526,196205,191102,331095,359104,267055,142185,140621,200209,165396,181645,180751,180942,179620,179664,184031,187917
2021,4,2110448,상신초등학교입구,신사2동,은평구,764383,354837,409546,113031,92713,128264,123100,111424,195851,223693,154090,77035,80928,124548,104089,106399,103049,103021,103387,103598,118642,126286
2021,4,2110447,구산초등학교,구산동,은평구,518093,219902,298191,97600,51849,60608,71366,78194,158477,151940,100849,51002,52280,84729,77291,74089,72292,72624,72233,72725,76115,78015
2021,4,2110446,내를건너서숲으로도서관,신사2동,은평구,341979,171173,170807,89178,32091,40538,51571,46662,81940,65978,72478,47914,53742,63540,38328,48800,49673,49450,49432,47653,47127,49843
2021,4,2110445,덕산중학교,신사1동,은평구,626567,285003,341564,129821,67613,89130,89477,94005,156521,189540,132431,67304,64203,92509,80580,88152,86382,85635,85191,83996,95606,101604
